"word" "word.freq" "doc.freq"
"752" "reste" 12 12
"753" "fallen" 159 152
"754" "zerbrach" 5 5
"755" "reinen" 49 49
"756" "jubilirte" 2 2
"757" "gläser" 43 40
"758" "flaschen" 36 32
"759" "bemoos'te" 3 3
"760" "haupt" 170 152
"761" "winkel" 79 74
"762" "zurückgezogen" 26 26
"763" "breite" 75 72
"764" "schultern" 83 78
"765" "legend" 16 16
"766" "trinken" 134 106
"767" "huldigen" 3 2
"768" "zuruf" 10 9
"769" "besonnenern" 1 1
"770" "melancholische" 9 9
"771" "plato" 7 5
"772" "vergesse" 17 17
"773" "schritte" 259 236
"774" "vorgehe" 4 4
"775" "überschrieen" 2 2
"776" "tumult" 21 18
"777" "kurland" 15 9
"778" "augenblicke" 270 242
"779" "gipfelpunkte" 1 1
"780" "stieß" 176 169
"781" "sessel" 43 41
"782" "fuß" 195 176
"783" "schwör" 10 10
"784" "brüder" 56 53
"785" "piastenblut" 1 1
"786" "adern" 48 48
"787" "rinnt" 8 7
"788" "provinz" 5 5
"789" "flecken" 33 31
"790" "dorf" 254 199
"791" "gehörten" 26 26
"792" "wiederholte" 154 144
"793" "lehnsmänner" 2 2
"794" "kuronia" 3 2
"795" "heran" 135 124
"796" "kniee" 77 74
"797" "könige" 62 48
"798" "aufs" 288 259
"799" "belehnung" 2 1
"800" "blühendem" 5 5
"801" "gesicht" 918 719
"802" "kräftiger" 32 31
"803" "gedrängter" 4 4
"804" "figur" 51 44
"805" "arbeitete" 54 52
"806" "zweier" 27 26
"807" "wein" 250 192
"808" "glühte" 30 30
"809" "blonden" 39 37
"810" "runden" 28 27
"811" "schelmisch" 15 15
"812" "herausfordernd" 5 5
"813" "blitzten" 19 19
"814" "gestemmt" 9 9
"815" "trotzig" 41 40
"816" "wortführenden" 1 1
"817" "kurone" 1 1
"818" "knieen" 59 59
"819" "höhnendem" 4 4
"820" "blicke" 304 277
"821" "nation" 16 15
"822" "independenzia" 1 1
"823" "väter" 57 48
"824" "frage" 275 244
"825" "molestiren" 3 3
"826" "procurirten" 1 1
"827" "enkel" 39 33
"828" "conserviren" 2 2
"829" "krummen" 12 11
"830" "scheren" 1 1
"831" "milchbart" 1 1
"832" "geknieet" 1 1
"833" "lehrt" 10 9
"834" "verlernte" 1 1
"835" "wundern" 39 37
"836" "czenstochau" 1 1
"837" "stiefel" 37 28
"838" "küssen" 70 67
"839" "rindssohle" 1 1
"840" "rücken" 198 187
"841" "empfangen" 107 103
"842" "küß" 4 3
"843" "jauchzte" 8 8
"844" "streckte" 98 97
"845" "überbot" 5 5
"846" "geboten" 37 36
"847" "rasche" 33 32
"848" "bein" 46 42
"849" "beleidigers" 1 1
"850" "faßte" 234 217
"851" "landsleuten" 10 10
"852" "umwendend" 9 9
"853" "probiren" 9 9
"854" "polonaise" 1 1
"855" "tanzen" 66 51
"856" "ergangen" 15 15
"857" "zückten" 1 1
"858" "wildem" 21 21
"859" "geschrei" 78 72
"860" "senior" 8 5
"861" "raschen" 73 69
"862" "sprunges" 2 2
"863" "menschen" 954 722
"864" "gestalt" 319 277
"865" "kräftiges" 9 9
"866" "halt" 143 128
"867" "hemmten" 3 3
"868" "moment" 77 70
"869" "bewaffneten" 18 15
"870" "that" 753 619
"871" "zornschnaubender" 1 1
"872" "anruf" 7 7
"873" "brandfuchs" 2 1
"874" "loch" 50 40
"875" "fußtritt" 6 6
"876" "adligen" 2 2
"877" "männern" 71 69
"878" "verkehrt" 20 20
"879" "viri" 1 1
"880" "nobiles" 2 1
"881" "wandte" 289 260
"882" "fehlte" 117 109
"883" "pack" 17 17
"884" "glebae" 1 1
"885" "adscriptus" 1 1
"886" "verträte" 1 1
"887" "reden" 480 411
"888" "auszumachen" 4 4
"889" "vätern" 11 11
"890" "rede" 324 294
"891" "stehen" 520 460
"892" "wiedehopf" 2 2
"893" "adler" 23 21
"894" "herold" 7 5
"895" "haut" 44 42
"896" "stücke" 58 51
"897" "taumelnde" 2 2
"898" "zweien" 12 12
"899" "republick" 1 1
"900" "gehöhnt" 1 1
"901" "tos'te" 2 2
"902" "meer" 107 93
"903" "verwirrter" 4 4
"904" "aufgehobener" 5 5
"905" "trocknet" 4 4
"906" "nasse" 6 6
"907" "beliebt" 29 28
"908" "schiert" 1 1
"909" "heißt" 204 182
"910" "kümmert" 23 22
"911" "hochmüthig" 13 12
"912" "birne" 1 1
