"word" "word.freq" "doc.freq"
"551" "gezapft" 1 1
"552" "kugelgläser" 1 1
"553" "flogen" 128 123
"554" "kreislauf" 6 6
"555" "mühe" 478 451
"556" "flügel" 136 129
"557" "öffnen" 151 145
"558" "gesang" 116 105
"559" "rauschende" 8 8
"560" "gesundheiten" 6 6
"561" "lärmender" 8 8
"562" "musik" 298 240
"563" "begleitet" 159 152
"564" "wechselten" 48 47
"565" "brüderküsse" 2 2
"566" "schwüre" 17 15
"567" "ewiger" 33 33
"568" "freundschaft" 239 207
"569" "tische" 441 393
"570" "geschleudert" 38 36
"571" "bänke" 16 16
"572" "sprang" 694 618
"573" "fühlte" 1384 1158
"574" "drang" 255 245
"575" "empfand" 291 276
"576" "feierliche" 44 44
"577" "gaudeamus" 1 1
"578" "verhallt" 15 15
"579" "hüte" 45 40
"580" "durchstochen" 1 1
"581" "rollten" 48 48
"582" "ungerströmen" 1 1
"583" "langen" 773 710
"584" "tischen" 46 42
"585" "lockigen" 8 8
"586" "häuptern" 22 22
"587" "bänken" 21 21
"588" "wilde" 219 204
"589" "natur" 630 554
"590" "erinnerungen" 141 132
"591" "alter" 744 664
"592" "wuth" 240 218
"593" "mischte" 83 81
"594" "barockes" 1 1
"595" "spiel" 377 328
"596" "ernst" 736 602
"597" "wehmüthigen" 26 26
"598" "abschiedsfestes" 1 1
"599" "präsides" 1 1
"600" "geschäft" 305 259
"601" "ordnung" 330 306
"602" "aufgegeben" 64 63
"603" "thronte" 13 13
"604" "blasse" 69 68
"605" "jüngling" 301 242
"606" "schwarze" 463 340
"607" "augen" 5026 3392
"608" "ströme" 22 22
"609" "weines" 31 31
"610" "aufregung" 323 306
"611" "vorangehenden" 2 2
"612" "auftritte" 24 24
"613" "wildes" 83 80
"614" "gegossen" 16 16
"615" "unsicherer" 23 23
"616" "stimme" 1955 1563
"617" "zechlied" 1 1
"618" "fürst" 130 84
"619" "thoren" 41 40
"620" "saufen" 4 4
"621" "auserkoren" 7 7
"622" "erschienen" 278 268
"623" "fürstlich" 11 11
"624" "bedienen" 53 52
"625" "thorn" 1 1
"626" "polenland" 1 1
"627" "bruder" 909 573
"628" "oginski" 2 2
"629" "vermuthlich" 79 78
"630" "mächtig" 162 160
"631" "narrenreich" 1 1
"632" "pfefferkuchen" 3 3
"633" "unterscheiden" 83 81
"634" "mißverständniß" 14 13
"635" "zündete" 71 69
"636" "blitzartig" 5 5
"637" "rex" 4 3
"638" "polonorum" 1 1
"639" "hallte" 20 19
"640" "saal" 196 170
"641" "überträufende" 1 1
"642" "begeisterung" 123 109
"643" "abreisenden" 3 3
"644" "gesprochen" 564 522
"645" "geschrieen" 22 20
"646" "getrunken" 125 114
"647" "herrlichen" 94 90
"648" "großmüthigen" 10 10
"649" "eigenschaften" 105 100
"650" "flammenstrahlen" 1 1
"651" "sternen" 45 43
"652" "gefahren" 209 201
"653" "krone" 95 86
"654" "wahlreich" 2 2
"655" "gezücktem" 2 2
"656" "säbel" 64 55
"657" "tisch" 870 712
"658" "schwingend" 16 16
"659" "haupte" 119 112
"660" "sitzenden" 31 30
"661" "hob" 584 541
"662" "linken" 228 215
"663" "gefüllte" 14 13
"664" "glas" 369 300
"665" "patria" 3 3
"666" "landsleute" 72 70
"667" "schuft" 29 29
"668" "weigert" 12 12
"669" "noster" 3 2
"670" "wilder" 123 115
"671" "jubel" 94 92
"672" "jünglinge" 61 50
"673" "blanken" 65 63
"674" "säbeln" 4 4
"675" "dröhnenden" 14 14
"676" "ehrbaren" 28 27
"677" "besprochen" 40 40
"678" "weinglühenden" 2 2
"679" "jünglingen" 8 8
"680" "wirklichkeit" 130 121
"681" "parodirt" 1 1
"682" "verabredetes" 2 2
"683" "absicht" 282 265
