"word" "word.freq" "doc.freq"
"748" "feld" 47 43
"749" "rückte" 28 28
"750" "würmer" 2 2
"751" "packete" 6 4
"752" "abschied" 73 66
"753" "familie" 277 224
"754" "entschluß" 70 68
"755" "gefaßt" 72 70
"756" "schwiegersohn" 19 18
"757" "untergeordneter" 1 1
"758" "herkunft" 9 8
"759" "arm" 296 242
"760" "begehrt" 6 6
"761" "marquise" 138 50
"762" "vornehmes" 4 4
"763" "offiziers" 14 14
"764" "muß" 620 481
"765" "unbekannte" 57 37
"766" "courschneider" 1 1
"767" "spieler" 13 13
"768" "absinthtrinker" 1 1
"769" "unglück" 132 115
"770" "fehler" 39 36
"771" "hinderniß" 24 23
"772" "mannes" 151 137
"773" "fesseln" 18 17
"774" "spielt" 31 28
"775" "trinkt" 11 11
"776" "fasse" 10 10
"777" "schnellen" 12 12
"778" "verzweifeln" 14 14
"779" "schlage" 26 25
"780" "hinsterben" 1 1
"781" "schluß" 43 42
"782" "erfolgte" 10 10
"783" "begleitete" 42 41
"784" "lautesten" 2 2
"785" "passagen" 1 1
"786" "obristin" 2 2
"787" "trägen" 5 5
"788" "geistes" 16 15
"789" "vortrefflichen" 9 9
"790" "anstrengung" 43 42
"791" "erregt" 35 34
"792" "bewegten" 25 25
"793" "dicke" 27 25
"794" "schwitzte" 2 2
"795" "tropfen" 33 29
"796" "sammelte" 11 11
"797" "trocknete" 25 24
"798" "gesicht" 560 451
"799" "hände" 339 295
"800" "gerettet" 50 43
"801" "sprichwort" 9 9
"802" "ungeheure" 28 28
"803" "ansprüche" 12 12
"804" "geld" 226 151
"805" "betrifft" 77 71
"806" "mitgift" 16 16
"807" "unsrige" 11 10
"808" "verschwörer" 2 2
"809" "wucherer" 13 11
"810" "maitresse" 2 2
"811" "vorgekommen" 28 27
"812" "kennen" 150 133
"813" "vornehmsten" 12 11
"814" "adel" 24 23
"815" "dürsten" 2 2
"816" "name" 87 74
"817" "aufgeht" 1 1
"818" "gesprochen" 154 138
"819" "fraglichen" 5 5
"820" "blick" 470 383
"821" "nachforschungen" 17 15
"822" "langwierig" 2 2
"823" "beschwerlich" 7 7
"824" "escadrons" 1 1
"825" "ingenieur-offizieren" 1 1
"826" "generalstab" 4 4
"827" "herrn" 393 282
"828" "photographieen" 2 2
"829" "sämmtlicher" 3 3
"830" "album" 21 15
"831" "schütteln" 12 12
"832" "staub" 25 22
"833" "füßen" 136 130
"834" "schade" 32 29
"835" "begegneten" 21 20
"836" "regulärem" 1 1
"837" "urlaub" 14 14
"838" "brauchten" 8 8
"839" "datum" 14 13
"840" "warten" 91 86
"841" "stadt" 188 147
"842" "tagen" 161 141
"843" "straßen" 51 45
"844" "promenaden" 2 2
"845" "umgegend" 37 34
"846" "durchlaufen" 3 3
"847" "pepinière" 1 1
"848" "angehört" 18 18
"849" "scharf" 39 39
"850" "angeguckt" 2 1
"851" "gehörig" 25 25
"852" "umsonst" 51 50
"853" "eingebung" 7 7
"854" "treibt" 10 10
"855" "bedankt" 1 1
"856" "aufnahme" 10 10
"857" "bereitwilligkeit" 10 10
"858" "möge" 66 61
"859" "kinde" 59 55
"860" "vergelten" 5 5
"861" "umarmten" 11 11
"862" "gerührt" 44 43
"863" "blanchette" 8 6
"864" "herzchen" 6 5
"865" "manchette" 1 1
"866" "lauter" 78 69
"867" "verbrechen" 69 60
"868" "begangen" 41 37
"869" "boden" 180 160
"870" "schlagen" 64 59
"871" "herbeiließ" 1 1
"872" "verzeih" 9 9
"873" "störe" 3 3
"874" "hole" 14 14
"875" "verließ" 127 114
"876" "zögernd" 13 13
"877" "zimmer" 447 337
"878" "stellte" 137 126
"879" "draußen" 87 81
"880" "spiegel" 63 53
"881" "streckte" 61 59
"882" "zunge" 44 40
"883" "reihe" 67 65
"884" "schob" 43 42
"885" "riegel" 21 20
"886" "rothem" 16 15
"887" "saffian" 1 1
"888" "elfenbein-ornamenten" 1 1
"889" "schlug" 219 195
"890" "mitte" 48 46
"891" "suchte" 184 172
"892" "lieutenants" 18 15
"893" "bataillon" 10 9
"894" "portrait" 17 15
"895" "astier" 34 13
"896" "schönen" 242 212
"897" "steifen" 5 5
"898" "buchstaben" 24 22
"899" "finsterem" 3 3
"900" "photographie" 1 1
"901" "rahmen" 29 21
"902" "zerriß" 12 12
"903" "stücke" 24 23
"904" "steckte" 54 52
"905" "tasche" 67 58
"906" "bedachte" 6 6
"907" "lücke" 10 10
"908" "verdacht" 58 52
"909" "erregen" 11 11
"910" "könne" 147 136
"911" "lös'te" 17 17
"912" "blatt" 53 40
"913" "aufgeklebt" 1 1
"914" "beseitigt" 7 7
"915" "belebte" 14 14
"916" "boshafte" 8 8
"917" "murmelte" 83 77
"918" "gerächt" 16 15
"919" "uebermüthigen" 1 1
"920" "weib" 158 130
"921" "rächt" 2 2
"922" "müttern" 8 8
"923" "küßte" 93 87
"924" "stirn" 171 154
"925" "hohen" 77 70
"926" "häupter" 7 6
"927" "regiments" 15 15
"928" "capitains" 1 1
"929" "minder" 52 50
"930" "schlank" 13 13
"931" "anziehend" 6 6
"932" "künftigen" 15 15
"933" "regimente" 5 5
"934" "angenehmen" 12 12
"935" "männern" 44 42
"936" "ausgezeichnete" 4 4
"937" "schöner" 84 82
"938" "eleganter" 3 3
"939" "lächelte" 125 118
"940" "bemerkungen" 21 19
"941" "hörte" 359 296
"942" "prinzen" 12 9
"943" "sattel" 35 28
"944" "hebt" 14 14
"945" "händel" 5 5
"946" "blättern" 18 17
"947" "albums" 1 1
"948" "teufel" 92 81
"949" "schlimmer" 52 50
"950" "herausfordernder" 4 4
"951" "gewinnt" 6 6
"952" "held" 23 22
"953" "romans" 5 5
"954" "bouleau" 1 1
"955" "tapferer" 5 5
"956" "soldat" 63 54
"957" "pike" 2 2
"958" "gedient" 23 23
"959" "zählt" 9 9
"960" "siebenundzwanzig" 6 5
"961" "dienstjahre" 1 1
"962" "achtzehn" 17 16
"963" "feldzüge" 3 3
"964" "mitgemacht" 7 7
"965" "medaille" 5 4
"966" "kreuz" 40 33
"967" "narbe" 8 6
"968" "augenbrauen" 28 28
"969" "unglückseligste" 1 1
"970" "artillerie" 5 5
"971" "ingenieuren" 1 1
"972" "bedenken" 58 50
"973" "minute" 40 38
"974" "mageren" 4 4
"975" "arme" 469 371
"976" "übereinander" 3 3
"977" "theaterheldin" 1 1
"978" "schritten" 59 54
"979" "väterlichen" 24 23
"980" "schauplatz" 15 15
"981" "saal" 37 33
"982" "einrichtung" 21 21
"983" "jahrhunderts" 18 16
"984" "leuten" 102 91
"985" "jetzigen" 9 9
"986" "mitgenommen" 14 14
"987" "fünfzig" 42 40
"988" "sechszig" 1 1
"989" "verblichenen" 5 5
"990" "seidenen" 17 16
"991" "tapeten" 3 3
"992" "möbel" 34 32
