"word" "word.freq" "doc.freq"
"816" "degen" 97 82
"817" "knicken" 15 15
"818" "drinnen" 167 148
"819" "mensur" 1 1
"820" "umsinke" 1 1
"821" "ungeziemenden" 1 1
"822" "ausfall" 19 19
"823" "gegner" 103 89
"824" "vorbeugen" 32 32
"825" "fähig" 148 148
"826" "schielen" 26 26
"827" "brandenburger" 6 6
"828" "sandpilzen" 1 1
"829" "richten" 870 786
"830" "gering" 432 408
"831" "erhitzte" 2 2
"832" "zurückhalten" 133 130
"833" "blutig" 159 143
"834" "entscheidung" 91 86
"835" "vorbereiten" 127 126
"836" "uebermaß" 26 25
"837" "gewahren" 154 149
"838" "gährung" 7 7
"839" "niederschlagen" 66 65
"840" "heftig" 954 850
"841" "geschüttelt" 2 2
"842" "unordnung" 58 55
"843" "umgedreht" 3 3
"844" "auszug" 10 10
"845" "rückkehr" 149 138
"846" "umschlagen" 24 24
"847" "sprengen" 106 99
"848" "bunt" 262 249
"849" "halloh" 14 13
"850" "unschuldig" 313 291
"851" "weise" 1277 1110
"852" "austritt" 19 18
"853" "anlass" 116 116
"854" "entschieden" 149 141
"855" "absichtlich" 82 81
"856" "überstürzend" 3 3
"857" "schwarm" 55 50
"858" "begreifen" 646 582
"859" "keyserlingk" 6 4
"860" "gemetzel" 4 4
"861" "niederträchtig" 24 22
"862" "schlägerei" 14 12
"863" "eng" 300 276
"864" "raum" 451 405
"865" "zerschlagen" 57 54
"866" "hirnschädeln" 1 1
"867" "dutzend" 156 143
"868" "gebrochen" 64 64
"869" "arme" 1455 1201
"870" "enden" 194 185
"871" "criminaljustiz" 1 1
"872" "lumpigsten" 1 1
"873" "todtschlag" 14 14
"874" "hängen" 1020 913
"875" "zigeuner" 31 26
"876" "corps" 18 15
"877" "gefährden" 19 19
"878" "maulaffe" 6 6
"879" "maul" 128 123
"880" "art" 1297 1152
"881" "herauskommen" 83 81
"882" "entgegnet" 106 99
"883" "ausbaden" 4 4
"884" "gratiam" 1 1
"885" "hart" 723 655
"886" "regen" 468 404
"887" "milzsucht" 1 1
"888" "schlechteste" 11 10
"889" "anbringen" 107 105
"890" "gönnen" 181 174
"891" "affaire" 15 15
"892" "pass" 71 50
"893" "gesehn" 66 61
"894" "aberwitzig" 5 5
"895" "neugierig" 250 236
"896" "vorlaut" 11 11
"897" "eiteln" 7 7
"898" "finger" 636 568
"899" "jucken" 6 6
"900" "spreizen" 10 9
"901" "glatt" 148 144
"902" "kinn" 90 87
"903" "französisch" 306 256
"904" "hacke" 25 25
"905" "hacken" 44 32
"906" "gesalbt" 5 5
"907" "haar" 1039 897
"908" "katzenauge" 7 7
"909" "krähe" 44 37
"910" "pfauenfeder" 11 10
"911" "convivien" 1 1
"912" "duften" 44 44
"913" "taufschein" 25 20
"914" "tausendjährig" 3 3
"915" "modergeruch" 5 5
"916" "scheitel" 48 47
"917" "wolke" 314 274
"918" "aufweisen" 29 29
"919" "treu" 482 439
"920" "lakay" 1 1
"921" "pfandrecht" 1 1
"922" "vorwerk" 19 13
"923" "clangallen" 1 1
"924" "erknausert" 1 1
"925" "erbetteln" 2 2
"926" "zuzählen" 4 4
"927" "gulden" 124 92
"928" "prahlen" 23 22
"929" "allodien" 1 1
"930" "benefizien" 1 1
"931" "schürzenstipendien" 1 1
"932" "quere" 5 5
"933" "riegel" 89 86
"934" "vorschieben" 26 26
"935" "nase" 319 284
"936" "aufstehn" 5 5
"937" "heuen" 449 376
"938" "zusammenbringen" 24 23
"939" "physiognomieen" 3 3
"940" "widerwille" 55 53
"941" "abfertigen" 22 22
"942" "treten" 2922 2275
"943" "weile" 737 662
"944" "alldie" 112 106
"945" "eitelkeit" 140 125
"946" "aufrichtig" 212 195
"947" "zerrüttet" 12 12
"948" "drohend" 189 183
"949" "zeitlauf" 2 2
"950" "gliedern" 56 54
"951" "zwist" 12 12
"952" "größern" 28 28
"953" "hader" 15 15
"954" "wecken" 306 284
"955" "rechnen" 208 192
"956" "kameradschaft" 9 9
"957" "gegliedert" 1 1
"958" "kette" 183 153
"959" "geschlossen" 121 117
"960" "glied" 274 254
"961" "guss" 5 5
"962" "streifen" 206 197
"963" "fromm" 335 280
"964" "schwertumgürteten" 1 1
"965" "strand" 97 84
"966" "barbarenvölkern" 1 1
"967" "erstreiten" 3 2
"968" "seeen" 4 4
"969" "steppe" 51 39
"970" "steppen" 14 14
"971" "wald" 1007 700
"972" "unerreichbar" 21 20
"973" "wiege" 125 93
"974" "abstammung" 20 20
"975" "absonderung" 4 4
"976" "schützten" 6 6
"977" "treffen" 1042 932
"978" "aufgelös't" 32 32
"979" "verschmelzen" 26 26
"980" "unterjochen" 12 12
"981" "barbare" 9 9
"982" "erz" 10 10
"983" "leib" 460 425
"984" "oel" 33 33
