"word" "word.freq" "doc.freq"
"15926" "beilegen" 9 9
"15927" "familienzug" 1 1
"15928" "gemperlein-generationen" 1 1
"15929" "ueberzeugungen" 3 3
"15930" "angestammt" 2 2
"15931" "bethätigen" 2 2
"15932" "besiegeln" 6 5
"15933" "verspritzen" 2 2
"15934" "vorkämpfer" 1 1
"15935" "revolte" 2 2
"15936" "machthaber" 2 2
"15937" "unterwerfung" 4 4
"15938" "länderei" 2 2
"15939" "belehnen" 1 1
"15940" "aufrührerisch" 3 3
"15941" "verlustig" 5 5
"15942" "undenklich" 2 2
"15943" "vererbt" 1 1
"15944" "stammsitz" 1 1
"15945" "achtzehnte" 4 3
"15946" "kriegerisch" 10 9
"15947" "oesterreichs" 3 3
"15948" "hochbetagt" 3 3
"15949" "verleugnet" 4 4
"15950" "gemperlein'sche" 2 2
"15951" "menschenalter" 3 3
"15952" "typ" 5 4
"15953" "feudal" 1 1
"15954" "radicalen" 1 1
"15955" "militärakademie" 1 1
"15956" "wiener-neustadt" 1 1
"15957" "waffenhandwerke" 1 1
"15958" "zweiundzwanzigst" 2 2
"15959" "schramme" 1 1
"15960" "weltrepublik" 2 2
"15961" "bewirthschaftung" 1 1
"15962" "capitalpunkte" 1 1
"15963" "überzärtlicher" 1 1
"15964" "schmelzenderem" 1 1
"15965" "erschöpfend" 3 3
"15966" "dependenzen" 1 1
"15967" "grundstück" 6 6
"15968" "blockhaus" 11 9
"15969" "theilung" 3 3
"15970" "hoho" 14 10
"15971" "fußbreit" 1 1
"15972" "grenzstrich" 1 1
"15973" "unter-wlastowitz" 1 1
"15974" "catastralmappe" 1 1
"15975" "verzeichnen" 9 9
"15976" "blockhause" 2 2
"15977" "archiv" 4 4
"15978" "familiengeschichte" 3 3
"15979" "vorgreifen" 2 2
"15980" "hochgerötheten" 1 1
"15981" "privatdiener" 1 1
"15982" "küchenthüre" 9 9
"15983" "weibervolke" 1 1
"15984" "schaumund" 1 1
"15985" "schweißbedecktem" 1 1
"15986" "weizenähre" 1 1
"15987" "denkerstirne" 1 1
"15988" "umwölken" 1 1
"15989" "ausschl" 1 1
"15990" "priv" 1 1
"15991" "augsburger" 2 2
"15992" "frühstücken" 10 9
"15993" "türkisch" 5 5
"15994" "steiflehnigen" 1 1
"15995" "zürnend" 6 6
"15996" "vorzeichen" 2 2
"15997" "esel" 45 31
"15998" "viertelstündiger" 1 1
"15999" "abwechslung" 6 6
"16000" "unversöhnlich" 2 2
"16001" "emporzusträuben" 1 1
"16002" "kurzhaarig" 1 1
"16003" "jagdhund" 14 13
"16004" "abhanden" 7 7
"16005" "aufwenden" 5 5
"16006" "abschreiten" 3 3
"16007" "nagen" 15 13
"16008" "einöde" 10 10
"16009" "geisttödtende" 1 1
"16010" "kampfplatze" 2 2
"16011" "struppig" 12 11
"16012" "verdrießlicher" 3 3
"16013" "pintscher" 1 1
"16014" "umgrenzen" 1 1
"16015" "allzuweite" 1 1
"16016" "gesenkes" 1 1
"16017" "elite" 1 1
"16018" "negretti-heerde" 1 1
"16019" "schlösschen" 5 5
"16020" "pappelbäume" 1 1
"16021" "abgleitend" 1 1
"16022" "hügellehne" 1 1
"16023" "pflaumenbaum" 2 2
"16024" "kirschbaum" 2 2
"16025" "weintraube" 3 3
"16026" "oekonomen" 2 2
"16027" "verheißung" 6 6
"16028" "geeggt" 1 1
"16029" "sorglichst" 1 1
"16030" "gepflegt" 4 4
"16031" "beetes" 1 1
"16032" "blumengarten" 5 4
"16033" "aromatisch" 1 1
"16034" "spaniol" 1 1
"16035" "schnupfen" 5 5
"16036" "hochgehend" 2 2
"16037" "glätten" 11 11
"16038" "recognoscirung" 1 1
"16039" "theiles" 3 3
"16040" "verwalter" 29 19
"16041" "allerschwerster" 1 1
"16042" "allergrößt" 4 4
"16043" "schwörend" 2 2
"16044" "unverbesserliche" 1 1
"16045" "schutzbefohlene" 5 5
"16046" "verstockt" 6 6
"16047" "zucht" 17 16
"16048" "dummkopf" 7 7
"16049" "überwachen" 9 9
"16050" "aufhenken" 2 2
"16051" "erlitten" 6 6
"16052" "wahrscheinlichste" 1 1
"16053" "lebhafteres" 1 1
"16054" "weltgetriebes" 2 2
"16055" "belächeln" 5 4
"16056" "bekanntermaßen" 1 1
"16057" "gelbe" 7 6
"16058" "goldesche" 1 1
"16059" "heiraten" 32 28
"16060" "bescheren" 8 8
"16061" "büschelweise" 1 1
"16062" "dümmere" 1 1
"16063" "lächerlichere" 1 1
"16064" "helllichten" 2 2
"16065" "phantasirt" 3 3
"16066" "chimäre" 14 5
"16067" "hirngespinnsten" 1 1
"16068" "druckfehler" 5 2
"16069" "zornig-beschämt" 1 1
"16070" "verhängnißvolles" 2 2
"16071" "geier" 5 5
"16072" "niederlassung" 4 4
"16073" "verheirathen" 7 7
"16074" "hochgebornen" 5 4
"16075" "reichsgraf" 1 1
"16076" "einzelnau-kwalnow" 2 1
"16077" "reichsgräfin" 1 1
"16078" "gebornen" 5 5
"16079" "czernahlava" 1 1
"16080" "sternkreuzordensdame" 1 1
"16081" "reine" 61 42
"16082" "zeitlebens" 11 11
"16083" "eigenthümlich" 40 39
"16084" "junggesellenstande" 1 1
"16085" "aristokratin" 2 2
"16086" "kaufmannstöchterlein" 1 1
"16087" "freisinniger" 2 2
"16088" "genealogischen" 2 2
"16089" "taschenbuche" 1 1
"16090" "dreiundzwanzig" 11 10
"16091" "confession" 4 3
"16092" "familienverbindung" 1 1
"16093" "väterlicher" 1 1
"16094" "mütterlicherseits" 2 2
"16095" "erbgesessen" 1 1
"16096" "gemperlein'schen" 3 3
"16097" "heimführte" 3 3
"16098" "cölibat" 1 1
"16099" "verurtheilte" 4 4
"16100" "gräfliche" 5 5
"16101" "taschenbuch" 4 3
"16102" "erkoren" 3 3
"16103" "jahrgang" 8 5
"16104" "vorsatze" 5 5
"16105" "seinerzeit" 4 4
"16106" "redlichsten" 2 2
"16107" "beseelt" 1 1
"16108" "bewerber" 13 13
"16109" "verwalterin" 11 7
"16110" "resolut" 14 14
"16111" "bürgermädchenknix" 1 1
"16112" "reizendster" 1 1
"16113" "unbeholfenheit" 2 2
"16114" "rückhalt" 5 5
"16115" "feilen" 7 7
"16116" "anmuthigsten" 4 4
"16117" "berathungen" 6 6
"16118" "schafschur" 1 1
"16119" "verständnißinnigen" 2 2
"16120" "gedankenfluge" 1 1
"16121" "beistimmend" 6 6
"16122" "sonntagshaube" 1 1
"16123" "wohlerzogenes" 2 2
"16124" "sittenstreng" 1 1
"16125" "moralitätszeugniß" 1 1
"16126" "phrenesie" 1 1
"16127" "behagens" 1 1
"16128" "glückseligkeitsrausches" 1 1
"16129" "besiegender" 1 1
"16130" "geladen" 10 9
"16131" "erzschelm" 1 1
"16132" "lieblingsbuch" 1 1
"16133" "katzenbuckel" 2 2
"16134" "haha" 10 8
"16135" "taglöhnerin" 4 4
"16136" "magistralen" 1 1
"16137" "hüben" 7 7
"16138" "duld" 1 1
"16139" "besondere" 22 22
"16140" "hervorgethan" 3 3
"16141" "hervorthun" 2 2
"16142" "ehrenwerthes" 3 3
"16143" "nichtsnutzig" 5 5
"16144" "weltumgestaltende" 1 1
"16145" "götterliedes" 1 1
"16146" "wahlkönige" 1 1
"16147" "gothen" 1 1
"16148" "durchbohrend" 3 3
"16149" "einzusäckeln" 1 1
"16150" "köstlichste" 1 1
"16151" "moder" 6 6
"16152" "widert's" 1 1
"16153" "adelsinstitution" 1 1
"16154" "staatsanwalt" 4 3
"16155" "séguier" 1 1
"16156" "ausübung" 8 8
"16157" "bollandisten" 1 1
"16158" "acta" 1 1
"16159" "sanctorum" 1 1
"16160" "vierundzwanzigst" 3 3
"16161" "wievielte" 1 1
"16162" "hirnverbrannt" 2 2
"16163" "zumuthung" 3 3
"16164" "selbstachtung" 4 4
"16165" "veracht" 2 2
"16166" "jüngere" 18 17
"16167" "mittelmaß" 1 1
"16168" "kopfeshöhe" 1 1
"16169" "überragen" 11 11
"16170" "tollen" 4 4
"16171" "gedankenkreis" 1 1
"16172" "perlhuhns" 1 1
"16173" "perlhuhn" 1 1
"16174" "zoologie" 7 6
"16175" "berücksichtigen" 1 1
"16176" "beschwör" 1 1
"16177" "selbstentäußerung" 1 1
"16178" "atheist" 2 2
"16179" "ungerathene" 1 1
"16180" "holla" 4 4
"16181" "verzweiflungsvoller" 3 3
"16182" "heranfliegende" 1 1
"16183" "vorurtheilslose" 1 1
"16184" "vaterstolze" 1 1
"16185" "vorurtheile" 9 8
"16186" "anrufen" 21 21
"16187" "grenzlinie" 2 2
"16188" "verunstalten" 2 2
"16189" "schattiren" 2 2
"16190" "unübersteiglicher" 1 1
"16191" "gebirgszug" 2 2
"16192" "spiegelglatt" 2 2
"16193" "hinschlängelte" 1 1
"16194" "eintauchen" 3 3
"16195" "triftig" 2 2
"16196" "berücksichtigungswerthen" 1 1
"16197" "geschwungen" 6 6
"16198" "klex" 3 2
"16199" "mönchsfleiße" 1 1
"16200" "ingenieur" 3 3
"16201" "donnerwetter" 13 13
"16202" "gewechselt" 3 3
"16203" "nichtanzuge" 1 1
"16204" "klappernd" 7 7
"16205" "tabaksdose" 1 1
"16206" "ihrerseis" 1 1
"16207" "anton's" 1 1
"16208" "flanelljacke" 2 1
"16209" "wärmflasche" 2 1
"16210" "aufnöthigte" 1 1
"16211" "gaumen" 3 3
"16212" "fußsohle" 1 1
"16213" "heilkundig" 1 1
"16214" "herausgehen" 4 4
"16215" "strictens" 1 1
"16216" "befolgende" 1 1
"16217" "vermuthest" 1 1
"16218" "aufzeichnungswerthen" 1 1
"16219" "scharfsinnes" 1 1
"16220" "voraussicht" 3 3
"16221" "selbstzweck" 1 1
"16222" "streiter" 3 3
"16223" "einzigesmal" 2 2
"16224" "büchersendung" 1 1
"16225" "gothaischen" 1 1
"16226" "trauerfall" 1 1
"16227" "haushaltung" 6 5
"16228" "mutterstelle" 2 2
"16229" "selbstsüchtig" 10 10
"16230" "nebenzimmer" 30 29
"16231" "hinkommen" 12 12
"16232" "oberlieutenant" 6 3
"16233" "dragoner-regimente" 2 2
"16234" "gothaische" 1 1
"16235" "kennermiene" 2 2
"16236" "magnetisirte" 1 1
"16237" "caetera" 1 1
"16238" "hinaufgerutscht" 1 1
"16239" "curios" 8 6
"16240" "neunjährig" 2 2
"16241" "klatscherei" 5 5
"16242" "tollkühn" 4 4
"16243" "schlafengehen" 12 12
"16244" "verehrliche" 2 2
"16245" "langjährig" 9 9
"16246" "verehrer" 15 15
"16247" "sinnstörenden" 1 1
"16248" "notificiren" 1 1
"16249" "eingenommen" 1 1
"16250" "nachschlagung" 1 1
"16251" "erbeten" 4 3
"16252" "umgehend" 4 4
"16253" "berichtigung" 2 2
"16254" "publication" 1 1
"16255" "sporadisch" 1 1
"16256" "mitgetheilten" 2 2
"16257" "ableben" 7 6
"16258" "unsererseits" 4 4
"16259" "nachschlagen" 3 3
"16260" "eingetragen" 1 1
"16261" "dankend" 14 13
"16262" "frühstückstisch" 6 6
"16263" "landmann" 3 3
"16264" "verhagelt" 2 2
"16265" "schweißtropfen" 5 5
"16266" "sonnverbrannt" 1 1
"16267" "aggressiv" 1 1
"16268" "bevölkern" 5 5
"16269" "gotha'schen" 1 1
"16270" "vorvorgroßeltern" 1 1
"16271" "cavaliermäßig" 1 1
"16272" "gedankenlosigkeit" 2 2
"16273" "gedankenfaulheit" 1 1
"16274" "vernunftverlassener" 1 1
"16275" "brüllend" 9 9
"16276" "angeschossen" 3 3
"16277" "einsturz" 5 5
"16278" "aufbau" 2 2
"16279" "familienglückes" 1 1
"16280" "herzenswunden" 1 1
"16281" "vernarben" 1 1
"16282" "liebesgeschichte" 4 3
"16283" "garderobestücken" 1 1
"16284" "seidenkleide" 3 3
"16285" "hochzeitsgeschenk" 4 4
"16286" "hochseligen" 4 4
"16287" "verheißungsvoll" 5 5
"16288" "originalität" 5 5
"16289" "beseelen" 7 6
"16290" "feuerwerker" 1 1
"16291" "freiherrlich" 5 4
"16292" "fernstehende" 1 1
"16293" "divinatorischen" 1 1
"16294" "instincte" 6 6
"16295" "klempe" 2 1
"16296" "notar" 15 9
"16297" "verehelichen" 1 1
"16298" "griesgram" 4 2
"16299" "berichtigen" 5 5
"16300" "extremität" 1 1
"16301" "wohlhabend" 17 17
"16302" "unbemittelt" 2 2
"16303" "unversorgt" 1 1
"16304" "intern" 1 1
"16305" "discret" 4 4
"16306" "tactvoll" 1 1
"16307" "schnurrbarte" 1 1
"16308" "aepelblüh's" 1 1
"16309" "hülstos" 1 1
"16310" "aufgebend" 2 2
"16311" "amtsschreiber" 4 2
"16312" "verschnappt" 2 2
"16313" "getrübtere" 1 1
"16314" "unredlich" 2 2
"16315" "todesmuthiger" 1 1
"16316" "kugelregen" 1 1
"16317" "ungeheuchelter" 1 1
"16318" "antike" 4 3
"16319" "römische" 4 4
"16320" "gesticulirend" 3 3
"16321" "abstürmte" 1 1
"16322" "kanzlerin" 5 3
"16323" "vermächtnis" 3 3
"16324" "unabhängigkeit" 5 5
"16325" "herrchens" 1 1
"16326" "remise" 6 6
"16327" "keil" 3 2
"16328" "zeitweilig" 8 8
"16329" "reibung" 3 3
"16330" "verschoben" 2 2
"16331" "pfahl" 7 7
"16332" "schiefgezogene" 1 1
"16333" "furche" 8 7
"16334" "friedfertigste" 1 1
"16335" "zwistigkeit" 1 1
"16336" "rivalität" 2 2
"16337" "annehmlichkeit" 2 2
"16338" "verkehres" 1 1
"16339" "erhöhung" 2 2
"16340" "hochachtung" 8 8
"16341" "dudevant" 1 1
"16342" "mittelmäßig" 3 3
"16343" "schwachkopf" 1 1
"16344" "siebert's" 3 2
"16345" "wirthschaftlichen" 1 1
"16346" "orakel" 4 4
"16347" "talentvolle" 1 1
"16348" "dilettant" 8 8
"16349" "gesellschafterin" 10 8
"16350" "secretär" 22 14
"16351" "abfahren" 2 2
"16352" "oel" 9 9
"16353" "perrücke" 4 4
"16354" "gurkenförmigen" 1 1
"16355" "schwitzen" 5 5
"16356" "prise" 11 11
"16357" "tabak" 13 11
"16358" "wasserblau" 3 3
"16359" "ruthenstrauch's" 1 1
"16360" "hülflosen" 5 5
"16361" "erquicken" 10 10
"16362" "canapees" 1 1
"16363" "armstühlen" 1 1
"16364" "fenstervertiefung" 1 1
"16365" "dünnbeinigen" 1 1
"16366" "positur" 2 2
"16367" "eris-fackel" 1 1
"16368" "pulverfass" 4 4
"16369" "dreißigjährig" 3 3
"16370" "beredtere" 1 1
"16371" "teufelsmäßig" 1 1
"16372" "schönere" 9 9
"16373" "verzückt" 2 2
"16374" "gastzimmern" 1 1
"16375" "kastanienbraun" 3 3
"16376" "edelgeformten" 1 1
"16377" "sonnenschirm" 6 5
"16378" "geschmackvoll" 8 8
"16379" "schwedisch" 30 22
"16380" "ungebleichter" 3 3
"16381" "canapee" 2 2
"16382" "armstuhl" 4 4
"16383" "ausbündiger" 1 1
"16384" "wehrlosigkeit" 1 1
"16385" "voltaire" 1 1
"16386" "fatum" 7 4
"16387" "gewähnt" 1 1
"16388" "greifbar" 6 6
"16389" "bornirt" 1 1
"16390" "hausbacken" 2 2
"16391" "ausrücken" 1 1
"16392" "september" 6 6
"16393" "polarisiren" 1 1
"16394" "rübe" 3 3
"16395" "einhüllten" 1 1
"16396" "lustspiel-naive" 1 1
"16397" "vorderhand" 7 7
"16398" "gedehnt" 2 2
"16399" "nasenstimme" 1 1
"16400" "armuthsfelsen" 1 1
"16401" "fußtrittes" 1 1
"16402" "oie" 1 1
"16403" "miserabel" 6 6
"16404" "todtgeschlagen" 6 6
"16405" "hühnchen" 4 4
"16406" "nachdrücklich" 17 17
"16407" "patrouillirt" 2 2
"16408" "paffen" 3 3
"16409" "geiß" 8 3
"16410" "vacirt" 1 1
"16411" "mannhaft" 4 4
"16412" "ritterlicher" 2 2
"16413" "applaudirend" 3 2
"16414" "entflammt" 2 2
"16415" "schalkhaft" 16 16
"16416" "protestirender" 1 1
"16417" "scheber's" 2 1
"16418" "fensterecke" 2 2
"16419" "gekicher" 4 3
"16420" "satellit" 1 1
"16421" "kummerfalte" 1 1
"16422" "widerrufen" 4 4
"16423" "gesprächsgegenstand" 1 1
"16424" "tapet" 3 3
"16425" "wendend" 14 14
"16426" "abgefeimt" 1 1
"16427" "eingeholt" 1 1
"16428" "feingestellte" 1 1
"16429" "phantom" 4 4
"16430" "werbung" 18 17
"16431" "wunderhübsch" 2 2
"16432" "beseligen" 3 3
"16433" "mitlachend" 1 1
"16434" "einverständnis" 3 3
"16435" "tadelnd" 2 2
"16436" "freimüthigste" 1 1
"16437" "entwaffnen" 5 5
"16438" "gratuliren" 4 4
"16439" "dorn" 11 11
"16440" "citat" 2 2
"16441" "cardinalpunkte" 1 1
"16442" "staatsform" 1 1
"16443" "republik" 9 8
"16444" "fortdauer" 1 1
"16445" "unheiles" 1 1
"16446" "rutschen" 12 11
"16447" "gescheidter" 5 5
"16448" "vermöchten" 3 3
"16449" "unnöthige" 4 4
"16450" "rührten" 9 9
"16451" "unterbleiben" 3 3
"16452" "morgenritt" 1 1
"16453" "mittagesse" 11 11
"16454" "worüber" 11 11
"16455" "windtorte" 1 1
"16456" "bratensauce" 1 1
"16457" "chokolade" 1 1
"16458" "sofortig" 10 10
"16459" "gewohntermaßen" 1 1
"16460" "maus" 13 13
"16461" "wispernd" 1 1
"16462" "hellerleuchtet" 4 4
"16463" "vorsichtshalber" 3 3
"16464" "enfilade" 1 1
"16465" "veröden" 9 9
"16466" "ledersopha" 1 1
"16467" "vorgemache" 1 1
"16468" "wirthschaftsbücher" 1 1
"16469" "wolkenkranze" 1 1
"16470" "gestillt" 2 2
"16471" "geistesthätigkeit" 1 1
"16472" "einmaleins" 4 4
"16473" "vorsaals" 1 1
"16474" "zündest" 1 1
"16475" "hausknecht" 9 8
"16476" "demüthigende" 3 3
"16477" "hochwohlgeboren" 1 1
"16478" "unarticulirter" 1 1
"16479" "nachgemurmelt" 1 1
"16480" "accente" 2 2
"16481" "ungeheuerliche" 4 4
"16482" "zuschlagen" 9 9
"16483" "athmet" 4 4
"16484" "wachsstocke" 1 1
"16485" "hereinstürzen" 1 1
"16486" "hängelampe" 1 1
"16487" "forteilt" 1 1
"16488" "ueberrockes" 1 1
"16489" "salonthüre" 1 1
"16490" "cigarren" 22 18
"16491" "bert" 2 2
"16492" "sachse" 6 5
"16493" "papieradel" 1 1
"16494" "anbetungswürdiger" 1 1
"16495" "knöchel" 7 7
"16496" "anzuschicken" 1 1
"16497" "vorhaben" 13 13
"16498" "eifrigste" 1 1
"16499" "durchwacht" 7 6
"16500" "verträumt" 2 2
"16501" "erkältend" 1 1
"16502" "freistellen" 2 2
"16503" "treulos" 11 11
"16504" "hinterlistig" 7 7
"16505" "andrerseits" 4 4
"16506" "beredtsamer" 1 1
"16507" "frierend" 2 2
"16508" "winselnd" 3 3
"16509" "polster" 7 7
"16510" "lebensglück" 15 15
"16511" "feigling" 13 9
"16512" "recriminirt" 1 1
"16513" "überbieten" 10 10
"16514" "entlasten" 2 2
"16515" "bedrückend" 3 3
"16516" "rathlosigkeit" 3 3
"16517" "morgenritte" 1 1
"16518" "friedrich'schen" 1 1
"16519" "hinterlegen" 3 3
"16520" "augenglas" 3 2
"16521" "riesenschritt" 2 2
"16522" "veranstaltet" 1 1
"16523" "gouter" 3 3
"16524" "waldschlösschen" 1 1
"16525" "rendezvous" 9 8
"16526" "aha" 13 13
"16527" "schlusszeile" 1 1
"16528" "freudentaumel" 2 2
"16529" "bekenntniß" 16 15
"16530" "bestellt" 3 3
"16531" "rücksitz" 6 6
"16532" "hannaken" 4 3
"16533" "einspannen" 4 3
"16534" "kutschersitz" 1 1
"16535" "gehässig" 3 3
"16536" "fassbinder" 1 1
"16537" "spitzenklöppeln" 1 1
"16538" "vorwissen" 4 4
"16539" "abgeschlagen" 5 5
"16540" "rehhälse" 1 1
"16541" "krampe" 3 3
"16542" "unsäglichste" 1 1
"16543" "bauch" 11 11
"16544" "hafer" 7 7
"16545" "vollstopfen" 2 2
"16546" "longirt" 1 1
"16547" "dressirt" 3 3
"16548" "zieher" 1 1
"16549" "schreckhaft" 6 6
"16550" "bodenscheu" 1 1
"16551" "nichtsnutz" 16 10
"16552" "widerstrebens" 2 2
"16553" "gediegenheit" 1 1
"16554" "gespann" 6 6
"16555" "that's" 13 12
"16556" "flößte" 2 2
"16557" "warnung" 24 24
"16558" "ausgange" 11 11
"16559" "bergrücken" 6 6
"16560" "perkowitzer" 1 1
"16561" "gerinne" 1 1
"16562" "wasserscheide" 1 1
"16563" "hochwalde" 1 1
"16564" "abfallend" 3 3
"16565" "wiesengrund" 1 1
"16566" "halbvermorschten" 1 1
"16567" "birkenstamm" 2 2
"16568" "ehrenvoll" 9 8
"16569" "erlahmen" 3 3
"16570" "zwinkern" 13 13
"16571" "flanke" 2 2
"16572" "wegrand" 3 3
"16573" "kugeln" 1 1
"16574" "bestie" 19 19
"16575" "stöhnend" 15 15
"16576" "niederhagelten" 1 1
"16577" "gestemmte" 1 1
"16578" "geheuer" 11 11
"16579" "prosit" 4 4
"16580" "tödtlichem" 1 1
"16581" "entringen" 9 8
"16582" "abhanges" 1 1
"16583" "strang" 4 3
"16584" "herbeigehinkt" 2 2
"16585" "schreckgelähmt" 1 1
"16586" "lebendige" 7 7
"16587" "faustschlag" 7 7
"16588" "emporringen" 1 1
"16589" "wagenkasten" 1 1
"16590" "zurücktaumelte" 1 1
"16591" "blitzstrahl" 6 6
"16592" "niedergefahren" 2 2
"16593" "riesenkraft" 3 3
"16594" "niederbeugeu" 1 1
"16595" "aufkommen" 14 14
"16596" "brustkasten" 1 1
"16597" "choc" 1 1
"16598" "pusten" 2 2
"16599" "zerschundenen" 1 1
"16600" "deckeln" 2 2
"16601" "lackeln" 1 1
"16602" "stirnwunde" 2 2
"16603" "zügelreste" 1 1
"16604" "kopfgestelle" 1 1
"16605" "klettern" 33 31
"16606" "stolpernd" 8 8
"16607" "wagenlaterne" 1 1
"16608" "karawane" 3 3
"16609" "tobel" 4 4
"16610" "umkleiden" 4 4
"16611" "hinüberreiten" 1 1
"16612" "eisumschläge" 1 1
"16613" "pochwerke" 1 1
"16614" "siedend" 7 7
"16615" "wirrsal" 3 3
"16616" "erdrückt" 1 1
"16617" "gefährden" 5 5
"16618" "selbstverleugnung" 3 3
"16619" "opfermuthes" 2 2
"16620" "selbem" 1 1
"16621" "schwungvoll" 2 2
"16622" "unvermählt" 3 3
"16623" "kinderlos" 10 10
"16624" "actenstückes" 1 1
"16625" "gethanem" 1 1
"16626" "lieblingsbaum" 1 1
"16627" "edeltanne" 2 2
"16628" "verpflanzt" 1 1
"16629" "gekränkelt" 1 1
"16630" "ragst" 1 1
"16631" "wallnußbaum" 1 1
"16632" "araucaria" 1 1
"16633" "lärchenwaldes" 1 1
"16634" "nadelbaum" 1 1
"16635" "palmennatur" 1 1
"16636" "südlich" 16 14
"16637" "ceder" 1 1
"16638" "grünsammtnen" 1 1
"16639" "reifrock" 2 2
"16640" "anmuthigste" 4 4
"16641" "zürgelbaum" 1 1
"16642" "nichtkenner" 1 1
"16643" "moosbedeckten" 1 1
"16644" "eisengrauen" 1 1
"16645" "aestchen" 1 1
"16646" "draht" 4 4
"16647" "seidenweichen" 1 1
"16648" "zürgelbäume" 1 1
"16649" "welken" 2 2
"16650" "ersteigen" 5 5
"16651" "hinüberblicken" 1 1
"16652" "gruftkapelle" 1 1
"16653" "wehgethan" 2 2
"16654" "unregelmäßig" 10 10
"16655" "zwischenraum" 8 8
"16656" "eilf" 3 3
"16657" "gastzimmers" 1 1
"16658" "theuere" 1 1
"16659" "annehmbar" 7 7
"16660" "heimführen" 8 8
"16661" "bejahrt" 5 5
"16662" "gewogenheit" 1 1
"16663" "familienangelegenheit" 2 2
"16664" "behelligen" 4 4
"16665" "schlagfertig" 4 4
"16666" "vestibule" 1 1
"16667" "schreibzimmer" 2 2
"16668" "abgesandte" 4 3
"16669" "freiwerber" 3 2
"16670" "ungut" 13 13
"16671" "jagdvergnügen" 1 1
"16672" "heirathsprojecte" 1 1
"16673" "traualtar" 1 1
"16674" "nachkommenschaft" 1 1
"16675" "erstaunlich" 14 14
"16676" "liebesabenteuer" 3 2
"16677" "bevorständen" 1 1
"16678" "revierjäger" 6 5
"16679" "hopp" 29 8
"16680" "wirthshause" 22 19
"16681" "vacirenden" 3 2
"16682" "forstgehilfen" 1 1
"16683" "eintauschen" 2 2
"16684" "geleert" 6 6
"16685" "branntweingläschen" 1 1
"16686" "hergeben" 19 17
"16687" "abgestorben" 2 2
"16688" "jägerrock" 1 1
"16689" "ueberrest" 2 2
"16690" "straßengraben" 2 2
"16691" "zugebrachten" 2 2
"16692" "jagdtasche" 10 10
"16693" "pfand" 8 7
"16694" "leuteschinder" 1 1
"16695" "danziger" 2 2
"16696" "kirschbranntwein" 1 1
"16697" "löwenwirth" 4 4
"16698" "jäger" 80 58
"16699" "vagabund" 9 9
"16700" "manipulation" 1 1
"16701" "condition" 1 1
"16702" "schattirungen" 3 3
"16703" "abzeichen" 2 2
"16704" "strich" 18 16
"16705" "tannenreis" 1 1
"16706" "thauklaren" 1 1
"16707" "lichtgelb" 1 1
"16708" "reiflein" 1 1
"16709" "umsäumen" 4 4
"16710" "makellos" 2 1
"16711" "witternase" 1 1
"16712" "hase" 30 23
"16713" "ordensritters" 1 1
"16714" "verknoten" 1 1
"16715" "zuschrie" 1 1
"16716" "besitzergreifung" 1 1
"16717" "wegstunde" 5 5
"16718" "jägerhaus" 3 3
"16719" "todtgeprügelt" 1 1
"16720" "fluchtversuch" 3 3
"16721" "stachelhalsband" 1 1
"16722" "vollendung" 10 10
"16723" "intelligent" 5 5
"16724" "revierjägers" 1 1
"16725" "buli" 2 1
"16726" "verlernst" 1 1
"16727" "geflügel" 2 2
"16728" "gebraten" 5 5
"16729" "culturen" 3 3
"16730" "jagdgeschichten" 1 1
"16731" "dilemma" 2 2
"16732" "brodherrn" 1 1
"16733" "hochgräfliche" 6 4
"16734" "einlegen" 5 5
"16735" "entrichten" 12 10
"16736" "fuchs" 64 52
"16737" "zusetzen" 11 10
"16738" "köter" 8 8
"16739" "zwinger" 2 2
"16740" "freudenthränen" 7 7
"16741" "präsent" 7 6
"16742" "triumphgesang" 1 1
"16743" "anstimmen" 5 5
"16744" "forst" 12 12
"16745" "wildschütz" 4 4
"16746" "tolldreist" 1 1
"16747" "subject" 6 6
"16748" "holzknechte" 2 2
"16749" "berüchtigt" 8 8
"16750" "spelunke" 8 7
"16751" "beikommen" 5 5
"16752" "kundschafter" 2 2
"16753" "jägersmännern" 1 1
"16754" "aufspüren" 3 3
"16755" "waldschäden" 1 1
"16756" "forstpersonal" 1 1
"16757" "grimmigster" 1 1
"16758" "waldfrevel" 1 1
"16759" "ortschaft" 8 8
"16760" "oberförster" 105 49
"16761" "gutgemeint" 2 2
"16762" "raubschützen" 3 2
"16763" "anbefehlen" 2 2
"16764" "etwaig" 7 7
"16765" "amtspflicht" 2 2
"16766" "anblinzelte" 1 1
"16767" "unvergeßlich" 1 1
"16768" "waidwerk" 1 1
"16769" "rudiment" 1 1
"16770" "plage" 4 4
"16771" "junimorgens" 1 1
"16772" "execution" 4 4
"16773" "lindenrondell" 2 1
"16774" "herrschaftlich" 5 5
"16775" "grafenwald" 1 1
"16776" "pulverminen" 1 1
"16777" "eichkätzchen" 3 3
"16778" "aesten" 3 3
"16779" "wimmernd" 8 8
"16780" "ausgerenktem" 1 1
"16781" "zerbleute" 1 1
"16782" "leichtfertig" 13 12
"16783" "vorgefühls" 1 1
"16784" "gepeinigt" 2 2
"16785" "geröll" 4 4
"16786" "aufbahren" 4 4
"16787" "abgehauen" 1 1
"16788" "lindenblüte" 3 1
"16789" "umflochten" 1 1
